guid,part_pos,part_name,class,weight,area_gross,area,area_net,a_net_xy,a_net_xz,a_net_yz,area_plan,project_name,assembly_no
5B8C7AB1-0002-CAAB-3135-333539343038,HGP-771,HGP,HG_JD,10.89,0.25,0.25,0.25,114953,17668,2983,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAAE-3135-333539343038,HGP-209,HGP,HG_JD,8.73,0.11,0.24,0.24,39780,13844,104904,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAB1-3135-333539343038,HGP-207,HGP,HG_JD,1.37,0.02,0.04,0.04,17733,5314,496,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAB4-3135-333539343038,HGP-207,HGP,HG_JD,1.37,0.02,0.04,0.04,17763,5307,496,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAB7-3135-333539343038,HGP-204,HGP,HG_KK,17.6,0.49,0.49,0.49,98400,85200,18687,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CABA-3135-333539343038,HGP-202,HGP,HG_KK,19.22,0.53,0.53,0.53,98400,85200,20407,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CABD-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CAC0-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CAC3-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CAC6-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CAC9-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CACC-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CACF-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CAD2-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CAD5-3135-333539343038,HGP-773,HGP,HG_JD,21.74,0.4,0.49,0.49,27987,230090,12000,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAD8-3135-333539343038,HGP-773,HGP,HG_JD,21.74,0.4,0.49,0.49,27987,230090,11996,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CADB-3135-333539343038,HGP-599,HGP,HG_JJ,69.26,1.89,1.89,1.89,882335,1495,58886,0.88,shachengwan,C3-JD-27
5B8C7AB1-0002-CAE2-3135-333539343038,HGP-312,HGP,HG_JJ,27.33,0.75,0.75,0.75,340613,74589,23334,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAED-3135-333539343038,HGP-328,HGP,HG_JJ,20.88,0.27,0.57,0.57,1396,266016,19138,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAF0-3135-333539343038,HGP-309,HGP,HG_JJ,20.55,0.26,0.56,0.56,1396,261816,18838,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAF3-3135-333539343038,HGP-327,HGP,HG_JJ,20.22,0.26,0.55,0.55,1396,257616,18538,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAF6-3135-333539343038,HGP-326,HGP,HG_JJ,19.89,0.26,0.55,0.55,1396,253416,18238,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAF9-3135-333539343038,HGP-325,HGP,HG_JJ,19.56,0.25,0.54,0.54,1396,249216,17938,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAFC-3135-333539343038,HGP-324,HGP,HG_JJ,18.13,0.23,0.5,0.5,1396,230981,16636,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CAFF-3135-333539343038,HGP-323,HGP,HG_JJ,15.5,0.2,0.43,0.43,1396,197432,14239,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB0B-3135-333539343038,HGP-733,HGP,HG_JJ,9.73,0.11,0.23,0.23,1675,103290,9018,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB0E-3135-333539343038,HGP-732,HGP,HG_JJ,7.2,0.08,0.17,0.17,1675,76420,6715,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB1A-3135-333539343038,HGP-384,HGP,HG_JJ,21.21,0.27,0.58,0.58,1396,270215,19438,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB1D-3135-333539343038,HGP-219,HGP,HG_JJ,84.31,2.26,2.26,2.26,1073699,28811,54518,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB02-3135-333539343038,HGP-234,HGP,HG_JJ,12.93,0.17,0.36,0.36,164684,1396,11900,0.16,shachengwan,C3-JD-27
5B8C7AB1-0002-CB2C-3135-333539343038,HGP-219,HGP,HG_JJ,84.31,2.26,2.26,2.26,1073699,28811,54518,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB2F-3135-333539343038,HGP-384,HGP,HG_JJ,21.21,0.27,0.58,0.58,1396,270215,19438,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB3B-3135-333539343038,HGP-207,HGP,HG_JD,1.37,0.02,0.04,0.04,17733,5307,496,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB3E-3135-333539343038,HGP-207,HGP,HG_JD,1.37,0.02,0.04,0.04,17763,5314,496,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB4A-3135-333539343038,HGP-204,HGP,HG_KK,17.6,0.49,0.49,0.49,98400,85200,18687,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB4D-3135-333539343038,HGP-202,HGP,HG_KK,19.22,0.53,0.53,0.53,98400,85200,20407,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB05-3135-333539343038,HGP-735,HGP,HG_JJ,15.43,0.17,0.36,0.36,1675,163748,14200,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB5C-3135-333539343038,HGP-707,HGP,HG_JJ,59.58,0.63,1.35,1.35,632332,18170,38529,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB5F-3135-333539343038,HGP-727,HGP,HG_JJ,42.88,0.99,0.99,0.99,445364,97363,36814,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB6A-3135-333539343038,HGP-599,HGP,HG_JJ,69.26,1.89,1.89,1.89,882335,1500,58886,0.88,shachengwan,C3-JD-27
5B8C7AB1-0002-CB7C-3135-333539343038,HGP-328,HGP,HG_JJ,20.88,0.27,0.57,0.57,1396,266016,19138,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB7F-3135-333539343038,HGP-309,HGP,HG_JJ,20.55,0.26,0.56,0.56,1396,261816,18838,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB08-3135-333539343038,HGP-734,HGP,HG_JJ,12.26,0.13,0.29,0.29,1675,130148,11320,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB8B-3135-333539343038,HGP-324,HGP,HG_JJ,18.13,0.23,0.5,0.5,1396,230981,16636,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB8E-3135-333539343038,HGP-323,HGP,HG_JJ,15.5,0.2,0.43,0.43,1396,197432,14239,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB9A-3135-333539343038,HGP-773,HGP,HG_JD,21.74,0.4,0.49,0.49,27987,230115,11996,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB9D-3135-333539343038,HGP-771,HGP,HG_JD,10.89,0.25,0.25,0.25,114953,17668,2983,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB11-3135-333539343038,HGP-261,HGP,HG_JJ,22.28,0.29,0.61,0.61,1396,283866,20413,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB14-3135-333539343038,HGP-260,HGP,HG_JJ,21.94,0.28,0.6,0.6,1396,279491,20100,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB17-3135-333539343038,HGP-329,HGP,HG_JJ,21.56,0.28,0.59,0.59,1396,274591,19751,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB20-3135-333539343038,HGP-257,HGP,HG_JJ,15.13,0.19,0.42,0.42,192677,1396,13900,0.19,shachengwan,C3-JD-27
5B8C7AB1-0002-CB23-3135-333539343038,HGP-260,HGP,HG_JJ,21.94,0.28,0.6,0.6,1396,279491,20100,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB26-3135-333539343038,HGP-329,HGP,HG_JJ,21.56,0.28,0.59,0.59,1396,274591,19751,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB29-3135-333539343038,HGP-257,HGP,HG_JJ,15.13,0.19,0.42,0.42,192683,1396,13900,0.19,shachengwan,C3-JD-27
5B8C7AB1-0002-CB32-3135-333539343038,HGP-261,HGP,HG_JJ,22.28,0.29,0.61,0.61,1396,283866,20413,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB35-3135-333539343038,HGP-771,HGP,HG_JD,10.89,0.25,0.25,0.25,114953,17668,2983,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB38-3135-333539343038,HGP-209,HGP,HG_JD,8.73,0.11,0.24,0.24,39780,13844,104904,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB41-3135-333539343038,HGP-211,HGP,HG_JJ,128.35,3.49,3.49,3.49,1635000,1500,109000,1.64,shachengwan,C3-JD-27
5B8C7AB1-0002-CB44-3135-333539343038,HGP-218,HGP,HG_JJ,122.47,3.28,3.28,3.28,1559705,40960,79196,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB47-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CB50-3135-333539343038,HGP-771,HGP,HG_JD,10.89,0.25,0.25,0.25,114953,17668,2983,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB53-3135-333539343038,HGP-209,HGP,HG_JD,8.73,0.11,0.24,0.24,39780,13844,104903,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB56-3135-333539343038,HGP-207,HGP,HG_JD,1.37,0.02,0.04,0.04,17733,5307,496,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB59-3135-333539343038,HGP-207,HGP,HG_JD,1.37,0.02,0.04,0.04,17763,5314,496,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB71-3135-333539343038,HGP-312,HGP,HG_JJ,27.33,0.75,0.75,0.75,340613,74589,23334,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB82-3135-333539343038,HGP-327,HGP,HG_JJ,20.22,0.26,0.55,0.55,1396,257616,18538,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB85-3135-333539343038,HGP-326,HGP,HG_JJ,19.89,0.26,0.55,0.55,1396,253416,18238,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB88-3135-333539343038,HGP-325,HGP,HG_JJ,19.56,0.25,0.54,0.54,1396,249216,17938,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB91-3135-333539343038,HGP-234,HGP,HG_JJ,12.93,0.17,0.36,0.36,164684,1396,11900,0.16,shachengwan,C3-JD-27
5B8C7AB1-0002-CB94-3135-333539343038,HGP-218,HGP,HG_JJ,122.47,3.28,3.28,3.28,1559690,40960,79191,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CB97-3135-333539343038,HGP-773,HGP,HG_JD,21.74,0.4,0.49,0.49,27987,230115,12000,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBA0-3135-333539343038,HGP-209,HGP,HG_JD,8.73,0.11,0.24,0.24,39780,13844,104904,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBA3-3135-333539343038,HGP-207,HGP,HG_JD,1.37,0.02,0.04,0.04,17733,5314,496,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBA6-3135-333539343038,HGP-207,HGP,HG_JD,1.37,0.02,0.04,0.04,17763,5307,496,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBA9-3135-333539343038,HGP-771,HGP,HG_JD,10.89,0.25,0.25,0.25,114953,17668,2983,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBAC-3135-333539343038,HGP-209,HGP,HG_JD,8.73,0.11,0.24,0.24,39780,13844,104904,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBAF-3135-333539343038,HGP-207,HGP,HG_JD,1.37,0.02,0.04,0.04,17733,5314,496,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBB2-3135-333539343038,HGP-207,HGP,HG_JD,1.37,0.02,0.04,0.04,17763,5307,496,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBB5-3135-333539343038,HGP-708,HGP,HG_JJ,10.84,0.12,0.25,0.25,14044,114614,9268,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBB8-3135-333539343038,HGP-735,HGP,HG_JJ,15.43,0.17,0.36,0.36,1675,163748,14200,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBBB-3135-333539343038,HGP-734,HGP,HG_JJ,12.26,0.13,0.29,0.29,1675,130148,11320,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBBE-3135-333539343038,HGP-733,HGP,HG_JJ,9.73,0.11,0.23,0.23,1675,103290,9018,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBC1-3135-333539343038,HGP-732,HGP,HG_JJ,7.2,0.08,0.17,0.17,1675,76420,6715,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBC4-3135-333539343038,HGP-707,HGP,HG_JJ,59.58,0.63,1.35,1.35,632347,18170,38528,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBC7-3135-333539343038,HGP-706,HGP,HG_JJ,42.97,0.99,0.99,0.99,446300,97570,36814,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBCE-3135-333539343038,HGP-708,HGP,HG_JJ,10.84,0.12,0.25,0.25,14044,114614,9268,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBD1-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CBD4-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CBD7-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CBDA-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CBDD-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CBE0-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CBE3-3135-333539343038,HGP-206,HGP,HG_KK,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,shachengwan,C3-JD-27
5B8C7AB1-0002-CBE6-3135-333539343038,HGP-204,HGP,HG_KK,17.6,0.49,0.49,0.49,98400,85200,18687,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBE9-3135-333539343038,HGP-202,HGP,HG_KK,19.22,0.53,0.53,0.53,98400,85200,20407,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CBF3-3135-333539343038,HGP-216,HGP,HG_JJ,6.35,0.08,0.18,0.18,80850,1500,5390,0.08,shachengwan,C3-JD-27
5B8C7AB1-0002-CBF6-3135-333539343038,HGP-216,HGP,HG_JJ,6.35,0.08,0.18,0.18,80850,1500,5390,0.08,shachengwan,C3-JD-27
5B8C7AB1-0002-CBF9-3135-333539343038,HGP-602,HGP,HG_JJ,5.85,0.08,0.16,0.16,74502,1396,5390,0.07,shachengwan,C3-JD-27
5B8C7AB1-0002-CBFC-3135-333539343038,HGP-602,HGP,HG_JJ,5.85,0.08,0.16,0.16,74502,1400,5390,0.07,shachengwan,C3-JD-27
5B8C7AB1-0002-CBFF-3135-333539343038,HGP-216,HGP,HG_JJ,6.35,0.08,0.18,0.18,80850,1500,5390,0.08,shachengwan,C3-JD-27
5B8C7AB1-0002-CC02-3135-333539343038,HGP-216,HGP,HG_JJ,6.35,0.08,0.18,0.18,80850,1500,5390,0.08,shachengwan,C3-JD-27
5B8C7AB1-0002-CC05-3135-333539343038,HGP-602,HGP,HG_JJ,5.85,0.08,0.16,0.16,74502,1396,5390,0.07,shachengwan,C3-JD-27
5B8C7AB1-0002-CC08-3135-333539343038,HGP-602,HGP,HG_JJ,5.85,0.08,0.16,0.16,74502,1400,5390,0.07,shachengwan,C3-JD-27
5B8C7AB1-0002-CC9E-3135-333539343038,HGP-216,HGP,HG_JJ,6.35,0.08,0.18,0.18,80850,1500,5390,0.08,shachengwan,C3-JD-27
5B8C7AB1-0002-CCA1-3135-333539343038,HGP-216,HGP,HG_JJ,6.35,0.08,0.18,0.18,80850,1500,5390,0.08,shachengwan,C3-JD-27
5B8C7AB1-0002-CCA4-3135-333539343038,HGP-602,HGP,HG_JJ,5.85,0.08,0.16,0.16,74502,1400,5390,0.07,shachengwan,C3-JD-27
5B8C7AB1-0002-CCA7-3135-333539343038,HGP-602,HGP,HG_JJ,5.85,0.08,0.16,0.16,74502,1396,5390,0.07,shachengwan,C3-JD-27
5B8C7AB1-0002-CCAA-3135-333539343038,HGP-216,HGP,HG_JJ,6.35,0.08,0.18,0.18,80850,1500,5390,0.08,shachengwan,C3-JD-27
5B8C7AB1-0002-CCAD-3135-333539343038,HGP-216,HGP,HG_JJ,6.35,0.08,0.18,0.18,80850,1500,5390,0.08,shachengwan,C3-JD-27
5B8C7AB1-0002-CCB0-3135-333539343038,HGP-602,HGP,HG_JJ,5.85,0.08,0.16,0.16,74502,1400,5390,0.07,shachengwan,C3-JD-27
5B8C7AB1-0002-CCB3-3135-333539343038,HGP-602,HGP,HG_JJ,5.85,0.08,0.16,0.16,74502,1396,5390,0.07,shachengwan,C3-JD-27
5B8C7AB1-0002-CD4B-3135-333539343038,ZRP-5,ZRP,ZR_ZR,23.26,0.33,0.33,0.33,71086,14111,87600,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD4E-3135-333539343038,ZRP-50,ZRP,ZR_ZR,39.2,0.36,0.55,0.55,12000,249695,11998,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD5C-3135-333539343038,ZRP-66,ZRP,ZR_ZR,10.81,0.13,0.2,0.2,5760,86086,5760,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD6C-3135-333539343038,ZRP-58,ZRP,ZR_ZR,2.86,0.02,0.05,0.05,2596,3769,18227,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD6F-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54065,6300,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD7B-3135-333539343038,ZRP-32,ZRP,ZR_ZR,36.88,0.34,0.52,0.52,12000,234894,11398,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD9C-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54065,6300,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD9F-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54064,6300,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD42-3135-333539343038,ZRP-5,ZRP,ZR_ZR,23.26,0.33,0.33,0.33,71086,14111,87600,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD45-3135-333539343038,ZRP-5,ZRP,ZR_ZR,23.26,0.33,0.33,0.33,71086,14111,87600,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD48-3135-333539343038,ZRP-5,ZRP,ZR_ZR,23.26,0.33,0.33,0.33,71086,14111,87600,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD55-3135-333539343038,ZRP-66,ZRP,ZR_ZR,10.81,0.13,0.2,0.2,5760,86086,5760,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD63-3135-333539343038,ZRP-59,ZRP,ZR_ZR,2.94,0.03,0.05,0.05,2602,3870,18739,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD66-3135-333539343038,ZRP-58,ZRP,ZR_ZR,2.86,0.02,0.05,0.05,2596,3769,18227,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD69-3135-333539343038,ZRP-59,ZRP,ZR_ZR,2.94,0.03,0.05,0.05,2602,3870,18739,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD72-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54064,6300,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD75-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54065,6290,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD78-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54065,6290,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD82-3135-333539343038,ZRP-66,ZRP,ZR_ZR,10.81,0.13,0.2,0.2,5760,86086,5760,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD89-3135-333539343038,ZRP-66,ZRP,ZR_ZR,10.81,0.13,0.2,0.2,5760,86086,5760,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD90-3135-333539343038,ZRP-59,ZRP,ZR_ZR,2.94,0.03,0.05,0.05,2602,3870,18739,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD93-3135-333539343038,ZRP-58,ZRP,ZR_ZR,2.86,0.02,0.05,0.05,2596,3769,18227,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD96-3135-333539343038,ZRP-59,ZRP,ZR_ZR,2.94,0.03,0.05,0.05,2602,3870,18739,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CD99-3135-333539343038,ZRP-58,ZRP,ZR_ZR,2.86,0.02,0.05,0.05,2596,3769,18227,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDA2-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54065,6290,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDA5-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54065,6290,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDA8-3135-333539343038,ZRP-5,ZRP,ZR_ZR,23.26,0.33,0.33,0.33,71086,14111,87600,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDAB-3135-333539343038,ZRP-5,ZRP,ZR_ZR,23.26,0.33,0.33,0.33,71086,14111,87600,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDAE-3135-333539343038,ZRP-5,ZRP,ZR_ZR,23.26,0.33,0.33,0.33,71086,14111,87600,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDB1-3135-333539343038,ZRP-5,ZRP,ZR_ZR,23.26,0.33,0.33,0.33,71086,14111,87600,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDB4-3135-333539343038,ZRP-50,ZRP,ZR_ZR,39.2,0.36,0.55,0.55,12000,249695,11998,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDBB-3135-333539343038,ZRP-66,ZRP,ZR_ZR,10.81,0.13,0.2,0.2,5760,86086,5760,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDC2-3135-333539343038,ZRP-66,ZRP,ZR_ZR,10.81,0.13,0.2,0.2,5760,86086,5760,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDC9-3135-333539343038,ZRP-59,ZRP,ZR_ZR,2.94,0.03,0.05,0.05,2602,3861,18739,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDCC-3135-333539343038,ZRP-58,ZRP,ZR_ZR,2.86,0.02,0.05,0.05,2596,3777,18227,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDCF-3135-333539343038,ZRP-59,ZRP,ZR_ZR,2.94,0.03,0.05,0.05,2602,3861,18739,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDD2-3135-333539343038,ZRP-58,ZRP,ZR_ZR,2.86,0.02,0.05,0.05,2596,3777,18227,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDD5-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54085,6300,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDD8-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54084,6300,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDDB-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54085,6290,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDDE-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54085,6290,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDE1-3135-333539343038,ZRP-32,ZRP,ZR_ZR,36.88,0.34,0.52,0.52,12000,234894,11398,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDE8-3135-333539343038,ZRP-66,ZRP,ZR_ZR,10.81,0.13,0.2,0.2,5760,86086,5760,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDEF-3135-333539343038,ZRP-66,ZRP,ZR_ZR,10.81,0.13,0.2,0.2,5760,86086,5760,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDF6-3135-333539343038,ZRP-59,ZRP,ZR_ZR,2.94,0.03,0.05,0.05,2602,3861,18739,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDF9-3135-333539343038,ZRP-58,ZRP,ZR_ZR,2.86,0.02,0.05,0.05,2596,3777,18227,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDFC-3135-333539343038,ZRP-59,ZRP,ZR_ZR,2.94,0.03,0.05,0.05,2602,3861,18739,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CDFF-3135-333539343038,ZRP-58,ZRP,ZR_ZR,2.86,0.02,0.05,0.05,2596,3777,18227,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CE0B-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54085,6290,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CE0E-3135-333539343038,ZRP-6,ZRP,ZR_ZR,23.22,0.33,0.33,0.33,70846,14085,87600,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CE1A-3135-333539343038,ZRP-50,ZRP,ZR_ZR,39.2,0.36,0.55,0.55,12000,249695,11998,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CE02-3135-333539343038,ZRP-55,ZRP,ZR_ZR,8.47,0.09,0.13,0.13,6837,54085,6300,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CE2F-3135-333539343038,ZRP-54,ZRP,ZR_ZR,2.94,0.03,0.05,0.05,2602,3870,18739,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CE3B-3135-333539343038,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53887,6300,0,shachengwan,C3-JD-27
5B8C7AB1-0002-CE3E-3135-333539343038,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53886,6300,0,shachengwan,C3-JD-27
