guid,part_pos,part_name,new-class,weight,area_gross,area,area_net,a_net_xy,a_net_xz,a_net_yz,cog_x,cog_y,cog_z,box_minx,box_miny,box_minz,box_maxx,box_maxy,box_maxz,area_plan,project_name,segment_no
5D9BD4BD-0000-665D-3135-373035323235,DJZP-9,DJZP,,15.7,0.42,0.42,0.42,2000,10025,200000,431895,-8100,2589,431890,-8200,2089,431900,-8000,3091.5,0,shachengwan,C3-JD-24
5D9BD4BD-0000-666B-3135-373035323235,DJZP-13,DJZP,,12.63,0.36,0.36,0.36,895,17990,160942,432200,-8151,2183,432195,-8196,1289,432205,-8106,3087.98,0,shachengwan,C3-JD-24
5D9BD4BD-0000-667A-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432048,-8048,2284,431900,-8094,2279,432195,-8004,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-667D-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432350,-8048,2284,432205,-8094,2279,432494,-8004,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-668E-3135-373035323235,DJZP-13,DJZP,,12.63,0.36,0.36,0.36,895,17990,160942,432800,-8151,2183,432795,-8196,1289,432805,-8106,3087.98,0,shachengwan,C3-JD-24
5D9BD4BD-0000-669A-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432650,-8152,2284,432506,-8196,2279,432795,-8106,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-669D-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432952,-8048,2284,432805,-8094,2279,433100,-8004,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-670C-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53907,6300,432629,-804,2997,432526,-818.74,2801.36,432800,-790.87,3116.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-670F-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53907,6300,432629,-604,2992,432526,-618.8,2796.37,432800,-590.93,3111.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-671B-3135-373035323235,ZRP-6,ZRP,ZR_ZR,23.22,0.33,0.33,0.33,70846,14085,87600,432582,7697,2812,432506,7570.52,2556.12,432800,7819.56,2927.01,0,shachengwan,C3-JD-24
5D9BD4BD-0000-672A-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53907,6300,432629,7596,2787,432526,7581.26,2591.36,432800,7609.13,2906.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-672D-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53907,6300,432629,7796,2782,432526,7781.2,2586.37,432800,7809.07,2901.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-673C-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53887,6290,432371,-7596,2962,432200,-7609.07,2766.37,432474,-7581.2,3081.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-673F-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53887,6300,432629,-7396,2967,432526,-7409.13,2771.36,432800,-7381.26,3086.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-674B-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53887,6300,432629,-6396,2992,432526,-6409.07,2796.37,432800,-6381.2,3111.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-676C-3135-373035323235,HGP-124,HGP,HG_JJ,12.99,0.17,0.36,0.36,165498,1400,11890,432576,-14704,1912,432506,-15294.9,1907,432646,-14106,1917.02,0.17,shachengwan,C3-JD-24
5D9BD4BD-0000-677C-3135-373035323235,HGP-85,HGP,HG_JJ,8.35,0.11,0.23,0.23,106341,1396,7865,432422,-16897,1663,432354,-17293.9,1658,432494,-16506,1668,0.11,shachengwan,C3-JD-24
5D9BD4BD-0000-678A-3135-373035323235,HGP-86,HGP,HG_JJ,12.92,0.17,0.36,0.36,164540,1396,11881,432423,-8700,1663,432354,-9294.97,1658,432494,-8106,1668.01,0.16,shachengwan,C3-JD-24
5D9BD4BD-0000-678D-3135-373035323235,HGP-87,HGP,HG_JJ,13.47,0.17,0.37,0.37,171547,1396,12382,432423,-7474,1663,432354,-8094,1657.98,432494,-6854.97,1668,0.17,shachengwan,C3-JD-24
5D9BD4BD-0000-679A-3135-373035323235,HGP-124,HGP,HG_JJ,12.99,0.17,0.36,0.36,165498,1396,11890,432576,7704,1912,432506,7106,1907,432646,8294.97,1917.02,0.17,shachengwan,C3-JD-24
5D9BD4BD-0000-679E-3135-373035323235,HGP-86,HGP,HG_JJ,12.92,0.17,0.36,0.36,164540,1396,11881,432423,7700,1912,432354,7106,1907,432494,8294.97,1917.02,0.16,shachengwan,C3-JD-24
5D9BD4BD-0000-6424-3135-373035323235,DJZP-4,DJZP,,89.17,1.17,1.95,1.95,7123,946554,23710,432770,9500,2042,432506,9494,902.76,433100,9506,2879,0.01,shachengwan,C3-JD-24
5D9BD4BD-0000-6434-3135-373035323235,DJZP-2,DJZP,,108.82,1.51,2.38,2.38,7123,1155208,30523,432760,1100,2042,432506,1094,545,433100,1106,3089,0.01,shachengwan,C3-JD-24
5D9BD4BD-0000-6444-3135-373035323235,DJZP-4,DJZP,,89.17,1.17,1.95,1.95,7123,946554,23710,432770,-16500,2042,432506,-16506,902.76,433100,-16494,2879,0.01,shachengwan,C3-JD-24
5D9BD4BD-0000-6454-3135-373035323235,DJZP-2,DJZP,,108.82,1.51,2.38,2.38,7123,1155208,30523,432760,-8100,2042,432506,-8106,545,433100,-8094,3089,0.01,shachengwan,C3-JD-24
5D9BD4BD-0000-6464-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53906,6290,432371,396,2967,432200,381.26,2771.36,432474,409.13,3086.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6468-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53906,6290,432371,-804,2997,432200,-818.74,2801.36,432474,-790.87,3116.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6470-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53906,6290,432371,7596,2787,432200,7581.26,2591.36,432474,7609.13,2906.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6474-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53886,6290,432371,-7396,2967,432200,-7409.13,2771.36,432474,-7381.26,3086.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6478-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53886,6290,432371,-6196,2997,432200,-6209.13,2801.36,432474,-6181.26,3116.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6480-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53886,6290,432371,-14596,2787,432200,-14609.1,2591.36,432474,-14581.2,2906.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6484-3135-373035323235,DJZP-6,DJZP,,88.49,1.17,1.94,1.94,7123,939375,23699,432229,9500,2041,431900,9494,902.76,432494,9506,2879,0.01,shachengwan,C3-JD-24
5D9BD4BD-0000-6490-3135-373035323235,DJZP-12,DJZP,,10.53,0.3,0.3,0.3,898,15024,134142,432200,9449,2124,432195,9404,1379,432205,9494,2881.4,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6499-3135-373035323235,DJZP-11,DJZP,,10.51,0.3,0.3,0.3,895,14986,133942,432200,9551,2123,432195,9506,1379,432205,9596,2877.97,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6500-3135-373035323235,DJZP-10,DJZP,,12.65,0.36,0.36,0.36,898,18024,161142,432800,7049,2034,432795,7004,1139,432805,7094,2941.4,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6509-3135-373035323235,DJZP-13,DJZP,,12.63,0.36,0.36,0.36,895,17986,160942,432800,7151,2033,432795,7106,1139,432805,7196,2937.98,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6512-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432952,7152,2134,432805,7106,2129,433100,7196,2139,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6515-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432650,7152,2134,432506,7106,2129,432795,7196,2139,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6518-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432952,7048,2134,432805,7004,2129,433100,7094,2139,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6525-3135-373035323235,DJZP-9,DJZP,,15.7,0.42,0.42,0.42,2000,10025,200000,431895,1100,2589,431890,1000,2089,431900,1200,3091.5,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6533-3135-373035323235,DJZP-13,DJZP,,12.63,0.36,0.36,0.36,895,17986,160942,432200,1151,2183,432195,1106,1289,432205,1196,3087.98,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6542-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432048,1048,2284,431900,1004,2279,432195,1094,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6545-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432350,1048,2284,432205,1004,2279,432494,1094,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6548-3135-373035323235,DJZP-9,DJZP,,15.7,0.42,0.42,0.42,2000,10025,200000,433105,1100,2589,433100,1000,2089,433110,1200,3091.5,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6556-3135-373035323235,DJZP-13,DJZP,,12.63,0.36,0.36,0.36,895,17986,160942,432800,1151,2183,432795,1106,1289,432805,1196,3087.98,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6562-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432650,1152,2284,432506,1106,2279,432795,1196,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6565-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432952,1048,2284,432805,1004,2279,433100,1094,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6568-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432650,1048,2284,432506,1004,2279,432795,1094,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6576-3135-373035323235,DJZP-9,DJZP,,15.7,0.42,0.42,0.42,2000,10025,200000,431895,-1300,2649,431890,-1400,2149,431900,-1200,3151.5,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6584-3135-373035323235,DJZP-13,DJZP,,12.63,0.36,0.36,0.36,895,17986,160942,432200,-1249,2243,432195,-1294,1349,432205,-1204,3147.97,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6590-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432350,-1248,2344,432205,-1294,2339,432494,-1204,2349,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6593-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432048,-1352,2344,431900,-1396,2339,432195,-1306,2349,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6596-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432350,-1352,2344,432205,-1396,2339,432494,-1306,2349,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6599-3135-373035323235,DJZP-9,DJZP,,15.7,0.42,0.42,0.42,2000,10025,200000,433105,-1300,2649,433100,-1400,2149,433110,-1200,3151.5,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6600-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432650,-16552,2074,432506,-16596,2069,432795,-16506,2079,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6603-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432952,-16448,2074,432805,-16494,2069,433100,-16404,2079,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6606-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432650,-16448,2074,432506,-16494,2069,432795,-16404,2079,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6609-3135-373035323235,DJZP-5,DJZP,,102.95,1.42,2.26,2.26,7123,1092904,28712,432237,-14100,1947,431900,-14106,545,432494,-14094,2939,0.01,shachengwan,C3-JD-24
5D9BD4BD-0000-6610-3135-373035323235,DJZP-9,DJZP,,15.7,0.42,0.42,0.42,2000,10025,200000,431895,-14100,2439,431890,-14200,1939,431900,-14000,2941.5,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6615-3135-373035323235,DJZP-10,DJZP,,12.65,0.36,0.36,0.36,898,18022,161142,432200,-14049,2034,432195,-14094,1139,432205,-14004,2941.4,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6627-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432048,-14152,2134,431900,-14196,2129,432195,-14106,2139,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6630-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432350,-14048,2134,432205,-14094,2129,432494,-14004,2139,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6633-3135-373035323235,DJZP-9,DJZP,,15.7,0.42,0.42,0.42,2000,10025,200000,433105,-14100,2439,433100,-14200,1939,433110,-14000,2941.5,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6638-3135-373035323235,DJZP-10,DJZP,,12.65,0.36,0.36,0.36,898,18022,161142,432800,-14049,2034,432795,-14094,1139,432805,-14004,2941.4,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6641-3135-373035323235,DJZP-13,DJZP,,12.63,0.36,0.36,0.36,895,17990,160942,432800,-14151,2033,432795,-14196,1139,432805,-14106,2937.98,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6650-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432952,-14048,2134,432805,-14094,2129,433100,-14004,2139,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6653-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432650,-14048,2134,432506,-14094,2129,432795,-14004,2139,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6656-3135-373035323235,DJZP-7,DJZP,,108.14,1.51,2.37,2.37,7123,1148029,30512,432239,-8100,2040,431900,-8106,545,432494,-8094,3089,0.01,shachengwan,C3-JD-24
5D9BD4BD-0000-6662-3135-373035323235,DJZP-10,DJZP,,12.65,0.36,0.36,0.36,898,18022,161142,432200,-8049,2184,432195,-8094,1289,432205,-8004,3091.4,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6674-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432048,-8152,2284,431900,-8196,2279,432195,-8106,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6677-3135-373035323235,DJZP-14,DJZP,,2.01,0.03,0.06,0.06,25610,2890,900,432350,-8152,2284,432205,-8196,2279,432494,-8106,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6680-3135-373035323235,DJZP-9,DJZP,,15.7,0.42,0.42,0.42,2000,10025,200000,433105,-8100,2589,433100,-8200,2089,433110,-8000,3091.5,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6685-3135-373035323235,DJZP-10,DJZP,,12.65,0.36,0.36,0.36,898,18022,161142,432800,-8049,2184,432795,-8094,1289,432805,-8004,3091.4,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6697-3135-373035323235,DJZP-15,DJZP,,2.05,0.03,0.06,0.06,26150,2950,900,432952,-8152,2284,432805,-8196,2279,433100,-8106,2289,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6700-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53907,6290,432371,596,2962,432200,581.2,2766.37,432474,609.07,3081.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6703-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53907,6300,432629,396,2967,432526,381.26,2771.36,432800,409.13,3086.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6706-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53907,6300,432629,596,2962,432526,581.2,2766.37,432800,609.07,3081.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6709-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53907,6290,432371,-604,2992,432200,-618.8,2796.37,432474,-590.93,3111.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6718-3135-373035323235,ZRP-6,ZRP,ZR_ZR,23.22,0.33,0.33,0.33,70846,14085,87600,432418,7697,2812,432200,7570.52,2556.12,432494,7819.56,2927.01,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6727-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53907,6290,432371,7796,2782,432200,7781.2,2586.37,432474,7809.07,2901.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6730-3135-373035323235,ZRP-6,ZRP,ZR_ZR,23.22,0.33,0.33,0.33,70846,14085,87600,432418,-7497,2992,432200,-7619.56,2736.12,432494,-7370.52,3107.01,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6733-3135-373035323235,ZRP-6,ZRP,ZR_ZR,23.22,0.33,0.33,0.33,70846,14085,87600,432582,-7497,2992,432506,-7619.56,2736.12,432800,-7370.52,3107.01,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6736-3135-373035323235,ZRP-6,ZRP,ZR_ZR,23.22,0.33,0.33,0.33,70846,14085,87600,432418,-6297,3022,432200,-6419.56,2766.12,432494,-6170.52,3137.01,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6739-3135-373035323235,ZRP-6,ZRP,ZR_ZR,23.22,0.33,0.33,0.33,70846,14085,87600,432582,-6297,3022,432506,-6419.56,2766.12,432800,-6170.52,3137.01,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6742-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53887,6300,432629,-7596,2962,432526,-7609.07,2766.37,432800,-7581.2,3081.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6745-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53887,6290,432371,-6396,2992,432200,-6409.07,2796.37,432474,-6381.2,3111.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6748-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53887,6300,432629,-6196,2997,432526,-6209.13,2801.36,432800,-6181.26,3116.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6754-3135-373035323235,ZRP-6,ZRP,ZR_ZR,23.22,0.33,0.33,0.33,70846,14085,87600,432418,-14697,2812,432200,-14819.5,2556.12,432494,-14570.5,2927.01,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6757-3135-373035323235,ZRP-6,ZRP,ZR_ZR,23.22,0.33,0.33,0.33,70846,14085,87600,432582,-14697,2812,432506,-14819.5,2556.12,432800,-14570.5,2927.01,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6763-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53887,6290,432371,-14796,2782,432200,-14809,2586.37,432474,-14781.2,2901.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6766-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53887,6300,432629,-14596,2787,432526,-14609.1,2591.36,432800,-14581.2,2906.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6769-3135-373035323235,ZRP-57,ZRP,ZR_ZR,8.44,0.09,0.13,0.13,6813,53887,6300,432629,-14796,2782,432526,-14809,2586.37,432800,-14781.2,2901.77,0,shachengwan,C3-JD-24
5D9BD4BD-0000-6770-3135-373035323235,HGP-86,HGP,HG_JJ,12.92,0.17,0.36,0.36,164540,1396,11881,432423,-14700,1912,432354,-15294.9,1907,432494,-14106,1917.02,0.16,shachengwan,C3-JD-24
5D9BD4BD-0000-6774-3135-373035323235,HGP-84,HGP,HG_JJ,9.04,0.12,0.25,0.25,115179,1500,7880,432583,-16901,1663,432506,-17293.9,1658,432656,-16506,1668,0.12,shachengwan,C3-JD-24
5D9BD4BD-0000-6778-3135-373035323235,HGP-344,HGP,HG_JJ,2.15,0.03,0.06,0.06,27396,1496,1890,432583,-16397,1663,432506,-16494,1658,432656,-16304.9,1668,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6780-3135-373035323235,HGP-91,HGP,HG_JJ,1.93,0.03,0.06,0.06,24547,1396,1882,432420,-16399,1663,432354,-16494,1658,432494,-16304.9,1668,0.02,shachengwan,C3-JD-24
5D9BD4BD-0000-6784-3135-373035323235,HGP-333,HGP,HG_JJ,13.92,0.18,0.38,0.38,177388,1500,11890,432581,-8704,1663,432506,-9294.97,1658,432656,-8106,1668.01,0.18,shachengwan,C3-JD-24
5D9BD4BD-0000-6787-3135-373035323235,HGP-258,HGP,HG_JJ,14.51,0.19,0.4,0.4,184896,1496,12390,432581,-7471,1663,432506,-8094,1657.98,432656,-6854.97,1668,0.18,shachengwan,C3-JD-24
5D9BD4BD-0000-6790-3135-373035323235,HGP-212,HGP,HG_JJ,12.44,0.16,0.34,0.34,158495,1400,11390,432576,-6279,2260,432506,-6844.95,2255,432646,-5706,2265.01,0.16,shachengwan,C3-JD-24
5D9BD4BD-0000-6793-3135-373035323235,HGP-126,HGP,HG_JJ,2.55,0.03,0.07,0.07,32508,1396,2390,432578,-5571,2260,432506,-5694,2255,432646,-5454.95,2265,0.03,shachengwan,C3-JD-24
5D9BD4BD-0000-6796-3135-373035323235,HGP-124,HGP,HG_JJ,12.99,0.17,0.36,0.36,165506,1396,11890,432576,-13496,1912,432506,-14094,1907,432646,-12904.9,1917,0.17,shachengwan,C3-JD-24
5B8C7AB1-0002-B8F8-3135-333539343037,XXX-1,XXX,,7.85,2,2,2,1000000,1000,1000,621500,-3500,-13,621000,-4000,-13,622000,-3000,-12,1,shachengwan,C3-JD-27
5B8C7AB1-0002-B8FC-3135-333539343037,DBP-347,DBP,,3391.2,72.42,72.42,72.42,36000000,180000,28800,621500,-1900,-6,614000,-3100,-12,629000,-700,0,36,shachengwan,C3-JD-27
5B8C7AB1-0002-B9C6-3135-333539343037,HGP-610,HGP,HG_HG,1921.96,29.16,49.42,49.42,112000,26034,24483557,628250,-3500,1320,628245,-9100,0,628255,2100,2604,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B90A-3135-333539343037,DBP-359,DBP,DB_DB,4521.6,96.44,96.44,96.44,48000000,180000,38400,621500,900,-6,614000,-700,-12,629000,2500,0,48,shachengwan,C3-JD-27
5B8C7AB1-0002-B90E-3135-333539343037,DBP-350,DBP,DB_DB,3532.5,75.42,75.42,75.42,37500000,180000,30000,621500,3750,-6,614000,2500,-12,629000,5000,0,37.5,shachengwan,C3-JD-27
5B8C7AB1-0002-B91C-3135-333539343037,DBP-348,DBP,XDB_XDB,4522.54,96.46,96.46,96.46,46966290,10265760,38407,621500,-16465,330,614000,-18031,-12.01,629000,-14900,672.37,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B92A-3135-333539343037,DBP-352,DBP,XDB_XDB,3901.95,83.27,83.27,83.27,40535145,8879400,33137,621500,-19380,957,614000,-20730.9,660.64,629000,-18028.5,1252.6,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B92E-3135-333539343037,DBP-350,DBP,DB_DB,3532.5,75.42,75.42,75.42,37500000,180000,30000,621500,-10750,-6,614000,-12000,-12,629000,-9500,0,37.5,shachengwan,C3-JD-27
5B8C7AB1-0002-B93A-3135-333539343037,TBP-156,TBP,TB_TB,6405.6,102.59,102.59,102.59,50990070,1514535,54400,621500,-1800,3170,614000,-3500,3119.03,629000,-100.66,3219.99,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B93E-3135-333539343037,TBP-58,TBP,TB_TB,6774.93,87.12,87.06,87.06,43192530,1379580,57537,621500,12062,2821,614000,10621,2775,629000,13500.5,2866.97,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B94A-3135-333539343037,TBP-220,TBP,TB_TB,6782.39,108.59,108.59,108.59,53989035,1589505,57600,621500,4098,3022,614000,2298.19,2969.07,629000,5897.46,3075.04,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B94E-3135-333539343037,TBP-157,TBP,TB_TB,4521.6,72.56,72.56,72.56,35994750,1139640,38400,621500,7097,2947,614000,5897.06,2909.09,629000,8296.71,2985.07,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B95A-3135-333539343037,TBP-157,TBP,TB_TB,4521.6,72.56,72.56,72.56,35994750,1139640,38400,621500,-8099,3097,614000,-9298.59,3059.04,629000,-6898.94,3135.02,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B95E-3135-333539343037,TBP-220,TBP,TB_TB,6782.39,108.59,108.59,108.59,53989035,1589505,57600,621500,-11098,3022,614000,-12897.4,2969.07,629000,-9298.19,3075.04,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B96A-3135-333539343037,TBP-27,TBP,TB_TB,6774.93,87.12,87.06,87.06,43192530,1379580,57537,621500,-19062,2821,614000,-20500.5,2775,629000,-17621,2866.97,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B900-3135-333539343037,DBP-348,DBP,XDB_XDB,4522.54,96.46,96.46,96.46,46966290,10265760,38407,621500,9465,330,614000,7900,-12.01,629000,11031.09,672.37,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B912-3135-333539343037,DBP-351,DBP,DB_DB,4098.56,87.45,87.45,87.45,43518240,180000,34807,621500,6450,-6,614000,5000,-12,629000,7901.22,0,43.5,shachengwan,C3-JD-27
5B8C7AB1-0002-B918-3135-333539343037,DBP-352,DBP,XDB_XDB,3901.95,83.27,83.27,83.27,40535130,8879400,33137,621500,12380,957,614000,11028.56,660.64,629000,13730.91,1252.6,0,shachengwan,C3-JD-27
5B8C7AB1-0002-B924-3135-333539343037,DBP-351,DBP,DB_DB,4098.56,87.45,87.45,87.45,43518240,180000,34807,621500,-13450,-6,614000,-14901.2,-12,629000,-12000,0,43.5,shachengwan,C3-JD-27
5B8C7AB1-0002-B932-3135-333539343037,DBP-349,DBP,DB_DB,4521.6,96.44,96.44,96.44,48000000,180000,38400,621500,-7900,-6,614000,-9500,-12,629000,-6300,0,48,shachengwan,C3-JD-27
5B8C7AB1-0002-B936-3135-333539343037,DBP-349,DBP,DB_DB,4521.6,96.44,96.44,96.44,48000000,180000,38400,621500,-4700,-6,614000,-6300,-12,629000,-3100,0,48,shachengwan,C3-JD-27
