guid,part_pos,class,weight,area_gross,area,area_net,a_net_xy,a_net_xz,a_net_yz,area_plan,assembly_no
5EBFAD44-0001-4E1B-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735245,2205842,1960278,0.15,xm-Z4-SS10
5EBFAD44-0001-4E1F-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E2B-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735245,2205849,1960285,0.15,xm-Z4-SS10
5EBFAD44-0001-4E2F-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E03-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735245,2205842,1960278,0.15,xm-Z4-SS10
5EBFAD44-0001-4E3B-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735248,2205849,1960285,0.15,xm-Z4-SS10
5EBFAD44-0001-4E3F-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E4B-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735248,2205849,1960285,0.15,xm-Z4-SS10
5EBFAD44-0001-4E4F-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E5B-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E5F-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E6B-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25321,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E6F-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E07-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E7B-3135-383936323032,4ZDBP-5***,DBP,20.19,0.22,0.47,0.47,57000,162084,143313,0,xm-Z4-SS10
5EBFAD44-0001-4E7F-3135-383936323032,4ZDBP-5***,DBP,26.82,0.29,0.63,0.63,75876,214904,190060,0,xm-Z4-SS10
5EBFAD44-0001-4E13-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735242,2205842,1960278,0.15,xm-Z4-SS10
5EBFAD44-0001-4E17-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E23-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735245,2205842,1960278,0.15,xm-Z4-SS10
5EBFAD44-0001-4E27-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E33-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735245,2205849,1960285,0.15,xm-Z4-SS10
5EBFAD44-0001-4E37-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E43-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735245,2205849,1960285,0.15,xm-Z4-SS10
5EBFAD44-0001-4E47-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E53-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E57-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E63-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E67-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E73-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E77-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-4E83-3135-383936323032,4ZDBP-5***,DBP,26.83,0.29,0.63,0.63,75882,214929,190082,0,xm-Z4-SS10
5EBFAD44-0001-4E87-3135-383936323032,4ZDBP-5***,DBP,26.82,0.29,0.63,0.63,75878,214904,190059,0,xm-Z4-SS10
5EBFAD44-0001-5FE9-3135-383936323032,4ZTBP-1***,TBP,129.32,1.84,2.86,2.86,37071,929347,1047034,0,xm-Z4-SS10
5EBFAD44-0001-6A6D-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948927,2327353,2067297,0,xm-Z4-SS10
5EBFAD44-0001-6A19-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948927,2327353,2067297,0,xm-Z4-SS10
5EBFAD44-0001-6A35-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948928,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-6A51-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948927,2327353,2067297,0,xm-Z4-SS10
5EBFAD44-0001-6A89-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948931,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-6AA5-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948927,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-6AC1-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948928,2327353,2067297,0,xm-Z4-SS10
5EBFAD44-0001-6ADD-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948924,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-6AF9-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948924,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-6B4D-3135-383936323032,4ZTBP-7***,TBP,19.51,0.31,0.31,0.31,15948,106031,94262,0,xm-Z4-SS10
5EBFAD44-0001-6B5D-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B6D-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B7D-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B8D-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B9D-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B15-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948928,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-6B31-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948924,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-6B59-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B61-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B65-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B69-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B71-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B75-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B79-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B81-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B85-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B89-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B91-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B95-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6B99-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6BA1-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6BA5-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6BA9-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6BAD-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6BB1-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6BB5-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6BB9-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6BBD-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6BC1-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6BC5-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-6C5D-3135-383936323032,4ZTBP-2***,TBP,26.83,0.29,0.63,0.63,240472,150750,133393,0,xm-Z4-SS10
5EBFAD44-0001-6C6D-3135-383936323032,4ZTBP-2***,BFP,20.2,0.22,0.47,0.47,180955,114022,100517,0,xm-Z4-SS10
5EBFAD44-0001-6C55-3135-383936323032,4ZTBP-2***,TBP,26.83,0.29,0.63,0.63,240472,150750,133393,0,xm-Z4-SS10
5EBFAD44-0001-6C59-3135-383936323032,4ZTBP-2***,TBP,26.83,0.29,0.63,0.63,240472,150752,133395,0,xm-Z4-SS10
5EBFAD44-0001-6C61-3135-383936323032,4ZTBP-2***,TBP,26.83,0.29,0.63,0.63,240471,150752,133395,0,xm-Z4-SS10
5EBFAD44-0001-6C65-3135-383936323032,4ZTBP-2***,TBP,26.83,0.29,0.63,0.63,240472,150750,133393,0,xm-Z4-SS10
5EBFAD44-0001-6C69-3135-383936323032,4ZTBP-2***,TBP,26.83,0.29,0.63,0.63,240472,150752,133395,0,xm-Z4-SS10
5EBFAD44-0001-6C71-3135-383936323032,4ZTBP-2***,BFP,20.2,0.22,0.47,0.47,180956,114023,100519,0,xm-Z4-SS10
5EBFAD44-0001-13A1-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787897,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-13A5-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24430,22063,0.01,xm-Z4-SS10
5EBFAD44-0001-13A9-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787901,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-13AD-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-13B1-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787897,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-13B5-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-13B9-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787897,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-13BD-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-13C1-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787897,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-13C5-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24430,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-13C9-3135-383936323032,4ZDBP-2***,DBP,190.91,3.35,3.35,3.35,152000,1140919,1008183,0.15,xm-Z4-SS10
5EBFAD44-0001-13CD-3135-383936323032,4ZDBP-2***,DBP,190.91,3.35,3.35,3.35,151999,1140919,1008183,0.15,xm-Z4-SS10
5EBFAD44-0001-13D1-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787897,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-13D5-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24430,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-13D9-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787897,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-13DD-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22063,0.01,xm-Z4-SS10
5EBFAD44-0001-13E1-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-13E5-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22063,0.01,xm-Z4-SS10
5EBFAD44-0001-13E9-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22063,0.01,xm-Z4-SS10
5EBFAD44-0001-13ED-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-13F1-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-13F5-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-13F9-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-13FD-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22063,0.01,xm-Z4-SS10
5EBFAD44-0001-22A1-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22A5-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735245,2205842,1960278,0.15,xm-Z4-SS10
5EBFAD44-0001-22A9-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22AD-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735248,2205842,1960278,0.15,xm-Z4-SS10
5EBFAD44-0001-22B1-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22B5-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735242,2205842,1960278,0.15,xm-Z4-SS10
5EBFAD44-0001-22B9-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22BD-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735242,2205842,1960278,0.15,xm-Z4-SS10
5EBFAD44-0001-22C1-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22C5-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735248,2205849,1960285,0.15,xm-Z4-SS10
5EBFAD44-0001-22C9-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22CD-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735245,2205849,1960285,0.15,xm-Z4-SS10
5EBFAD44-0001-22D1-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22D5-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735245,2205849,1960285,0.15,xm-Z4-SS10
5EBFAD44-0001-22D9-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22DD-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735248,2205849,1960285,0.15,xm-Z4-SS10
5EBFAD44-0001-22E1-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22E5-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735245,2205849,1960285,0.15,xm-Z4-SS10
5EBFAD44-0001-22E9-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22ED-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22F1-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22F5-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22F9-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-22FD-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-43A3-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-43A7-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787894,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-43AB-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-43AF-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787897,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-43B3-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-43B7-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787900,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-43BB-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24430,22063,0.01,xm-Z4-SS10
5EBFAD44-0001-43BF-3135-383936323032,4ZDBP-2***,DBP,190.91,3.35,3.35,3.35,152000,1140919,1008183,0.15,xm-Z4-SS10
5EBFAD44-0001-43C3-3135-383936323032,4ZDBP-2***,DBP,190.91,3.35,3.35,3.35,152003,1140919,1008183,0.15,xm-Z4-SS10
5EBFAD44-0001-43C7-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-43CB-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24430,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-43CF-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-43D3-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-43D7-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22063,0.01,xm-Z4-SS10
5EBFAD44-0001-43DB-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-43DF-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22063,0.01,xm-Z4-SS10
5EBFAD44-0001-43E3-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-43E7-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24430,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-43EB-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22063,0.01,xm-Z4-SS10
5EBFAD44-0001-67CD-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67D1-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67D5-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67D9-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67DD-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67E1-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67E5-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67E9-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67ED-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67F1-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67F5-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67F9-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-67FD-3135-383936323032,4ZTBP-7***,TBP,1.93,0.08,0.13,0.13,1069,41413,46679,0,xm-Z4-SS10
5EBFAD44-0001-68AD-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948924,2327353,2067297,0,xm-Z4-SS10
5EBFAD44-0001-68C9-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948928,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-68E5-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948931,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-69A9-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948928,2327353,2067297,0,xm-Z4-SS10
5EBFAD44-0001-69C5-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948928,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-69E1-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948927,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-69FD-3135-383936323032,4ZTBP-1***,TBP,769.29,15.15,15.07,15.07,2948928,2327354,2067297,0,xm-Z4-SS10
5EBFAD44-0001-136D-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-137D-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22063,0.01,xm-Z4-SS10
5EBFAD44-0001-138D-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-139D-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-140D-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-229D-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3735248,2205842,1960278,0.15,xm-Z4-SS10
5EBFAD44-0001-230D-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22643,25320,22884,0,xm-Z4-SS10
5EBFAD44-0001-231D-3135-383936323032,4ZDBP-5***,DBP,26.83,0.29,0.63,0.63,75883,214929,190082,0,xm-Z4-SS10
5EBFAD44-0001-436F-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787897,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-437B-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22962,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-437F-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787897,1906851,1698128,1.69,xm-Z4-SS10
5EBFAD44-0001-438B-3135-383936323032,4ZDBP-7***,DBP,1.38,0.09,0.09,0.09,22963,24431,22064,0.01,xm-Z4-SS10
5EBFAD44-0001-438F-3135-383936323032,4ZDBP-8***,DBP,450.47,14.51,14.51,14.51,3787897,1906851,1698128,1.69,xm-Z4-SS10
